date,product,market,size,price
2021-04-07,Horse Meat w/Bones,Bayanzurkh,kg,12500.0
2021-04-07,Horse Meat w/Bones,Bumbugur,kg,12000.0
2021-04-07,Horse Meat w/Bones,Emart,kg,
2021-04-07,Horse Meat w/Bones,Kharkhorin,kg,13500.0
2021-04-07,Horse Meat w/Bones,Khuchit Shonkhor,kg,11500.0
2021-04-07,Horse Meat w/Bones,Max/M Mart,kg,
2021-04-07,Horse Meat w/Bones,Mercury/Ikh Nayad,kg,
2021-04-07,Horse Meat w/Bones,Nomin,kg,
2021-04-07,Horse Meat w/Bones,Orgil,kg,
2021-04-07,Horse Meat w/Bones,Sansar,kg,
2021-04-07,Horse Meat w/Bones,Saruul,kg,
2021-04-07,Horse Meat w/Bones,Tavan Erdene,kg,
2021-04-07,"Milk, Bulk",Bars,liter,
2021-04-07,"Milk, Bulk",Bayanzurkh,liter,
2021-04-07,"Milk, Bulk",Bumbugur,liter,
2021-04-07,"Milk, Bulk",Emart,liter,
2021-04-07,"Milk, Bulk",Kharkhorin,liter,2500.0
2021-04-07,"Milk, Bulk",Khuchit Shonkhor,liter,
2021-04-07,"Milk, Bulk",Max/M Mart,liter,
2021-04-07,"Milk, Bulk",Mercury/Ikh Nayad,liter,
2021-04-07,"Milk, Bulk",Nomin,liter,
2021-04-07,"Milk, Bulk",Orgil,liter,
2021-04-07,"Milk, Bulk",Sansar,liter,
2021-04-07,"Milk, Bulk",Saruul,liter,
2021-04-07,"Milk, Bulk",Tavan Erdene,liter,2400.0
2021-04-07,Mutton Boneless,Bars,kg,
2021-04-07,Mutton Boneless,Bayanzurkh,kg,12500.0
2021-04-07,Mutton Boneless,Bumbugur,kg,13000.0
2021-04-07,Mutton Boneless,Emart,kg,
2021-04-07,Mutton Boneless,Kharkhorin,kg,12000.0
2021-04-07,Mutton Boneless,Khuchit Shonkhor,kg,11000.0
2021-04-07,Mutton Boneless,Max/M Mart,kg,
2021-04-07,Mutton Boneless,Mercury/Ikh Nayad,kg,13800.0
2021-04-07,Mutton Boneless,Nomin,kg,
2021-04-07,Mutton Boneless,Orgil,kg,
2021-04-07,Mutton Boneless,Sansar,kg,
2021-04-07,Mutton Boneless,Saruul,kg,
2021-04-07,Mutton Boneless,Tavan Erdene,kg,
2021-04-07,Mutton w/Bones,Bars,kg,12000.0
2021-04-07,Mutton w/Bones,Bayanzurkh,kg,11500.0
2021-04-07,Mutton w/Bones,Bumbugur,kg,12500.0
2021-04-07,Mutton w/Bones,Emart,kg,13400.0
2021-04-07,Mutton w/Bones,Kharkhorin,kg,11000.0
2021-04-07,Mutton w/Bones,Khuchit Shonkhor,kg,10000.0
2021-04-07,Mutton w/Bones,Max/M Mart,kg,9300.0
2021-04-07,Mutton w/Bones,Mercury/Ikh Nayad,kg,13800.0
2021-04-07,Mutton w/Bones,Nomin,kg,12499.0
2021-04-07,Mutton w/Bones,Orgil,kg,
2021-04-07,Mutton w/Bones,Sansar,kg,
2021-04-07,Mutton w/Bones,Saruul,kg,13800.0
2021-04-07,Mutton w/Bones,Tavan Erdene,kg,12500.0
2021-04-07,"Onion, China",Bars,kg,2500.0
2021-04-07,"Onion, China",Bayanzurkh,kg,1500.0
2021-04-07,"Onion, China",Bumbugur,kg,1800.0
2021-04-07,"Onion, China",Emart,kg,
2021-04-07,"Onion, China",Kharkhorin,kg,1500.0
2021-04-07,"Onion, China",Khuchit Shonkhor,kg,1800.0
2021-04-07,"Onion, China",Max/M Mart,kg,2000.0
2021-04-07,"Onion, China",Mercury/Ikh Nayad,kg,1500.0
2021-04-07,"Onion, China",Nomin,kg,
2021-04-07,"Onion, China",Orgil,kg,
2021-04-07,"Onion, China",Sansar,kg,2000.0
2021-04-07,"Onion, China",Saruul,kg,2500.0
2021-04-07,"Onion, China",Tavan Erdene,kg,2000.0
2021-04-07,"Potato, Mongolian",Bars,kg,900.0
2021-04-07,"Potato, Mongolian",Bayanzurkh,kg,1000.0
2021-04-07,"Potato, Mongolian",Bumbugur,kg,1000.0
2021-04-07,"Potato, Mongolian",Emart,kg,890.0
2021-04-07,"Potato, Mongolian",Kharkhorin,kg,800.0
2021-04-07,"Potato, Mongolian",Khuchit Shonkhor,kg,800.0
2021-04-07,"Potato, Mongolian",Max/M Mart,kg,1090.0
2021-04-07,"Potato, Mongolian",Mercury/Ikh Nayad,kg,1000.0
2021-04-07,"Potato, Mongolian",Nomin,kg,899.0
2021-04-07,"Potato, Mongolian",Orgil,kg,1000.0
2021-04-07,"Potato, Mongolian",Sansar,kg,1000.0
2021-04-07,"Potato, Mongolian",Saruul,kg,1000.0
2021-04-07,"Potato, Mongolian",Tavan Erdene,kg,1300.0
2021-04-07,"Round Bread, Czech Style",Bars,each,1600.0
2021-04-07,"Round Bread, Czech Style",Bayanzurkh,each,1800.0
2021-04-07,"Round Bread, Czech Style",Bumbugur,each,1600.0
2021-04-07,"Round Bread, Czech Style",Emart,each,1750.0
2021-04-07,"Round Bread, Czech Style",Kharkhorin,each,1600.0
2021-04-07,"Round Bread, Czech Style",Khuchit Shonkhor,each,1600.0
2021-04-07,"Round Bread, Czech Style",Max/M Mart,each,1720.0
2021-04-07,"Round Bread, Czech Style",Mercury/Ikh Nayad,each,
2021-04-07,"Round Bread, Czech Style",Nomin,each,1719.0
2021-04-07,"Round Bread, Czech Style",Orgil,each,1760.0
2021-04-07,"Round Bread, Czech Style",Sansar,each,1760.0
2021-04-07,"Round Bread, Czech Style",Saruul,each,1800.0
2021-04-07,"Round Bread, Czech Style",Tavan Erdene,each,1700.0
2021-04-07,Sugar,Bars,kg,2700.0
2021-04-07,Sugar,Bayanzurkh,kg,2700.0
2021-04-07,Sugar,Bumbugur,kg,2700.0
2021-04-07,Sugar,Emart,kg,
2021-04-07,Sugar,Kharkhorin,kg,2700.0
2021-04-07,Sugar,Khuchit Shonkhor,kg,2800.0
2021-04-07,Sugar,Max/M Mart,kg,3100.0
2021-04-07,Sugar,Mercury/Ikh Nayad,kg,
2021-04-07,Sugar,Nomin,kg,2740.0
2021-04-07,Sugar,Orgil,kg,
2021-04-07,Sugar,Sansar,kg,
2021-04-07,Sugar,Saruul,kg,
2021-04-07,Sugar,Tavan Erdene,kg,2700.0
2021-04-07,"Suu Brand Milk, 0.5l",Bars,liter,1300.0
2021-04-07,"Suu Brand Milk, 0.5l",Bayanzurkh,liter,1300.0
2021-04-07,"Suu Brand Milk, 0.5l",Bumbugur,liter,1300.0
2021-04-07,"Suu Brand Milk, 0.5l",Emart,liter,1350.0
2021-04-07,"Suu Brand Milk, 0.5l",Kharkhorin,liter,1300.0
2021-04-07,"Suu Brand Milk, 0.5l",Khuchit Shonkhor,liter,1300.0
2021-04-07,"Suu Brand Milk, 0.5l",Max/M Mart,liter,1320.0
2021-04-07,"Suu Brand Milk, 0.5l",Mercury/Ikh Nayad,liter,1400.0
2021-04-07,"Suu Brand Milk, 0.5l",Nomin,liter,1319.0
2021-04-07,"Suu Brand Milk, 0.5l",Orgil,liter,1320.0
2021-04-07,"Suu Brand Milk, 0.5l",Sansar,liter,1320.0
2021-04-07,"Suu Brand Milk, 0.5l",Saruul,liter,1300.0
2021-04-07,"Suu Brand Milk, 0.5l",Tavan Erdene,liter,1400.0
2021-04-07,"Suu Brand Milk, 1l",Bars,liter,2800.0
2021-04-07,"Suu Brand Milk, 1l",Bayanzurkh,liter,2800.0
2021-04-07,"Suu Brand Milk, 1l",Bumbugur,liter,2800.0
2021-04-07,"Suu Brand Milk, 1l",Emart,liter,2900.0
2021-04-07,"Suu Brand Milk, 1l",Kharkhorin,liter,2800.0
2021-04-07,"Suu Brand Milk, 1l",Khuchit Shonkhor,liter,2800.0
2021-04-07,"Suu Brand Milk, 1l",Max/M Mart,liter,2860.0
2021-04-07,"Suu Brand Milk, 1l",Mercury/Ikh Nayad,liter,2900.0
2021-04-07,"Suu Brand Milk, 1l",Nomin,liter,2859.0
2021-04-07,"Suu Brand Milk, 1l",Orgil,liter,2860.0
2021-04-07,"Suu Brand Milk, 1l",Sansar,liter,2860.0
2021-04-07,"Suu Brand Milk, 1l",Saruul,liter,2800.0
2021-04-07,"Suu Brand Milk, 1l",Tavan Erdene,liter,2900.0
2021-04-07,Vegatable Oil,Bars,1 liter,4000.0
2021-04-07,Vegatable Oil,Bayanzurkh,1 liter,4000.0
2021-04-07,Vegatable Oil,Bumbugur,1 liter,3900.0
2021-04-07,Vegatable Oil,Emart,1 liter,4900.0
2021-04-07,Vegatable Oil,Kharkhorin,1 liter,4000.0
2021-04-07,Vegatable Oil,Khuchit Shonkhor,1 liter,4000.0
2021-04-07,Vegatable Oil,Max/M Mart,1 liter,5120.0
2021-04-07,Vegatable Oil,Mercury/Ikh Nayad,1 liter,4000.0
2021-04-07,Vegatable Oil,Nomin,1 liter,3749.0
2021-04-07,Vegatable Oil,Orgil,1 liter,4700.0
2021-04-07,Vegatable Oil,Sansar,1 liter,4960.0
2021-04-07,Vegatable Oil,Saruul,1 liter,
2021-04-07,Vegatable Oil,Tavan Erdene,1 liter,4300.0
2021-04-07,White Rice,Bars,kg,3500.0
2021-04-07,White Rice,Bayanzurkh,kg,3500.0
2021-04-07,White Rice,Bumbugur,kg,3500.0
2021-04-07,White Rice,Emart,kg,
2021-04-07,White Rice,Kharkhorin,kg,3500.0
2021-04-07,White Rice,Khuchit Shonkhor,kg,3500.0
2021-04-07,White Rice,Max/M Mart,kg,4050.0
2021-04-07,White Rice,Mercury/Ikh Nayad,kg,3800.0
2021-04-07,White Rice,Nomin,kg,3920.0
2021-04-07,White Rice,Orgil,kg,
2021-04-07,White Rice,Sansar,kg,4010.0
2021-04-07,White Rice,Saruul,kg,
2021-04-07,White Rice,Tavan Erdene,kg,3500.0
2021-04-07,Yellow Rice,Bars,kg,2200.0
2021-04-07,Yellow Rice,Bayanzurkh,kg,2500.0
2021-04-07,Yellow Rice,Bumbugur,kg,2200.0
2021-04-07,Yellow Rice,Emart,kg,
2021-04-07,Yellow Rice,Kharkhorin,kg,2500.0
2021-04-07,Yellow Rice,Khuchit Shonkhor,kg,2200.0
2021-04-07,Yellow Rice,Max/M Mart,kg,
2021-04-07,Yellow Rice,Mercury/Ikh Nayad,kg,
2021-04-07,Yellow Rice,Nomin,kg,
2021-04-07,Yellow Rice,Orgil,kg,
2021-04-07,Yellow Rice,Sansar,kg,
2021-04-07,Yellow Rice,Saruul,kg,
2021-04-07,Yellow Rice,Tavan Erdene,kg,3000.0
2021-04-07,Yogurt,Bars,liter,2600.0
2021-04-07,Yogurt,Bayanzurkh,liter,2700.0
2021-04-07,Yogurt,Bumbugur,liter,2700.0
2021-04-07,Yogurt,Emart,liter,2640.0
2021-04-07,Yogurt,Kharkhorin,liter,2700.0
2021-04-07,Yogurt,Khuchit Shonkhor,liter,2800.0
2021-04-07,Yogurt,Max/M Mart,liter,2750.0
2021-04-07,Yogurt,Mercury/Ikh Nayad,liter,2900.0
2021-04-07,Yogurt,Nomin,liter,
2021-04-07,Yogurt,Orgil,liter,2750.0
2021-04-07,Yogurt,Sansar,liter,2750.0
2021-04-07,Yogurt,Saruul,liter,2700.0
2021-04-07,Yogurt,Tavan Erdene,liter,2800.0
2021-04-14,"Altan Taria Flour, First Grade",Bars,kg,1300.0
2021-04-14,"Altan Taria Flour, First Grade",Bayanzurkh,kg,1350.0
2021-04-14,"Altan Taria Flour, First Grade",Bumbugur,kg,1400.0
2021-04-14,"Altan Taria Flour, First Grade",Emart,kg,1415.0
2021-04-14,"Altan Taria Flour, First Grade",Kharkhorin,kg,1400.0
2021-04-14,"Altan Taria Flour, First Grade",Khuchit Shonkhor,kg,1400.0
2021-04-14,"Altan Taria Flour, First Grade",Max/M Mart,kg,1458.0
2021-04-14,"Altan Taria Flour, First Grade",Mercury/Ikh Nayad,kg,
2021-04-14,"Altan Taria Flour, First Grade",Nomin,kg,1439.0
2021-04-14,"Altan Taria Flour, First Grade",Orgil,kg,1290.0
2021-04-14,"Altan Taria Flour, First Grade",Sansar,kg,1298.0
2021-04-14,"Altan Taria Flour, First Grade",Saruul,kg,
2021-04-14,"Altan Taria Flour, First Grade",Tavan Erdene,kg,1400.0
2021-04-14,"Altan Taria Flour, High Grade",Bars,kg,1500.0
2021-04-14,"Altan Taria Flour, High Grade",Bayanzurkh,kg,1550.0
2021-04-14,"Altan Taria Flour, High Grade",Bumbugur,kg,1600.0
2021-04-14,"Altan Taria Flour, High Grade",Emart,kg,1615.0
2021-04-14,"Altan Taria Flour, High Grade",Kharkhorin,kg,1600.0
2021-04-14,"Altan Taria Flour, High Grade",Khuchit Shonkhor,kg,1600.0
2021-04-14,"Altan Taria Flour, High Grade",Max/M Mart,kg,1639.0
2021-04-14,"Altan Taria Flour, High Grade",Mercury/Ikh Nayad,kg,
2021-04-14,"Altan Taria Flour, High Grade",Nomin,kg,1541.0
2021-04-14,"Altan Taria Flour, High Grade",Orgil,kg,1545.0
2021-04-14,"Altan Taria Flour, High Grade",Sansar,kg,1514.0
2021-04-14,"Altan Taria Flour, High Grade",Saruul,kg,
2021-04-14,"Altan Taria Flour, High Grade",Tavan Erdene,kg,1600.0
2021-04-14,"Altan Taria Packaged Flour, 1st Grade",Bars,kg,1300.0
2021-04-14,"Altan Taria Packaged Flour, 1st Grade",Bayanzurkh,kg,1400.0
2021-04-14,"Altan Taria Packaged Flour, 1st Grade",Bumbugur,kg,1400.0
2021-04-14,"Altan Taria Packaged Flour, 1st Grade",Emart,kg,1430.0
2021-04-14,"Altan Taria Packaged Flour, 1st Grade",Kharkhorin,kg,1400.0
2021-04-14,"Altan Taria Packaged Flour, 1st Grade",Khuchit Shonkhor,kg,1400.0
2021-04-14,"Altan Taria Packaged Flour, 1st Grade",Max/M Mart,kg,1480.0
2021-04-14,"Altan Taria Packaged Flour, 1st Grade",Mercury/Ikh Nayad,kg,1420.0
2021-04-14,"Altan Taria Packaged Flour, 1st Grade",Nomin,kg,1439.0
2021-04-14,"Altan Taria Packaged Flour, 1st Grade",Orgil,kg,1320.0
2021-04-14,"Altan Taria Packaged Flour, 1st Grade",Sansar,kg,1440.0
2021-04-14,"Altan Taria Packaged Flour, 1st Grade",Saruul,kg,1600.0
2021-04-14,"Altan Taria Packaged Flour, 1st Grade",Tavan Erdene,kg,1400.0
2021-04-14,"Altan Taria Packaged Flour, 2nd Grade",Bars,kg,1000.0
2021-04-14,"Altan Taria Packaged Flour, 2nd Grade",Bayanzurkh,kg,1000.0
2021-04-14,"Altan Taria Packaged Flour, 2nd Grade",Bumbugur,kg,1000.0
2021-04-14,"Altan Taria Packaged Flour, 2nd Grade",Emart,kg,970.0
2021-04-14,"Altan Taria Packaged Flour, 2nd Grade",Kharkhorin,kg,1000.0
2021-04-14,"Altan Taria Packaged Flour, 2nd Grade",Khuchit Shonkhor,kg,1000.0
2021-04-14,"Altan Taria Packaged Flour, 2nd Grade",Max/M Mart,kg,1000.0
2021-04-14,"Altan Taria Packaged Flour, 2nd Grade",Mercury/Ikh Nayad,kg,
2021-04-14,"Altan Taria Packaged Flour, 2nd Grade",Nomin,kg,969.0
2021-04-14,"Altan Taria Packaged Flour, 2nd Grade",Orgil,kg,970.0
2021-04-14,"Altan Taria Packaged Flour, 2nd Grade",Sansar,kg,970.0
2021-04-14,"Altan Taria Packaged Flour, 2nd Grade",Saruul,kg,1000.0
2021-04-14,"Altan Taria Packaged Flour, 2nd Grade",Tavan Erdene,kg,1000.0
2021-04-14,"Altan Taria Packaged Flour, High Grade",Bars,kg,1500.0
2021-04-14,"Altan Taria Packaged Flour, High Grade",Bayanzurkh,kg,1600.0
2021-04-14,"Altan Taria Packaged Flour, High Grade",Bumbugur,kg,1600.0
2021-04-14,"Altan Taria Packaged Flour, High Grade",Emart,kg,1600.0
2021-04-14,"Altan Taria Packaged Flour, High Grade",Kharkhorin,kg,1600.0
2021-04-14,"Altan Taria Packaged Flour, High Grade",Khuchit Shonkhor,kg,1600.0
2021-04-14,"Altan Taria Packaged Flour, High Grade",Max/M Mart,kg,1660.0
2021-04-14,"Altan Taria Packaged Flour, High Grade",Mercury/Ikh Nayad,kg,1630.0
2021-04-14,"Altan Taria Packaged Flour, High Grade",Nomin,kg,1619.0
2021-04-14,"Altan Taria Packaged Flour, High Grade",Orgil,kg,1570.0
2021-04-14,"Altan Taria Packaged Flour, High Grade",Sansar,kg,1620.0
2021-04-14,"Altan Taria Packaged Flour, High Grade",Saruul,kg,1800.0
2021-04-14,"Altan Taria Packaged Flour, High Grade",Tavan Erdene,kg,1600.0
2021-04-14,"Altan Taria Packaged Flour, Top Grade",Bars,kg,2200.0
2021-04-14,"Altan Taria Packaged Flour, Top Grade",Bayanzurkh,kg,2200.0
2021-04-14,"Altan Taria Packaged Flour, Top Grade",Bumbugur,kg,2200.0
2021-04-14,"Altan Taria Packaged Flour, Top Grade",Emart,kg,2220.0
2021-04-14,"Altan Taria Packaged Flour, Top Grade",Kharkhorin,kg,2200.0
2021-04-14,"Altan Taria Packaged Flour, Top Grade",Khuchit Shonkhor,kg,2200.0
2021-04-14,"Altan Taria Packaged Flour, Top Grade",Max/M Mart,kg,2270.0
2021-04-14,"Altan Taria Packaged Flour, Top Grade",Mercury/Ikh Nayad,kg,2300.0
2021-04-14,"Altan Taria Packaged Flour, Top Grade",Nomin,kg,2199.0
2021-04-14,"Altan Taria Packaged Flour, Top Grade",Orgil,kg,2200.0
2021-04-14,"Altan Taria Packaged Flour, Top Grade",Sansar,kg,2200.0
2021-04-14,"Altan Taria Packaged Flour, Top Grade",Saruul,kg,2400.0
2021-04-14,"Altan Taria Packaged Flour, Top Grade",Tavan Erdene,kg,2200.0
2021-04-14,"Apple, Fuji",Bars,kg,4800.0
2021-04-14,"Apple, Fuji",Bayanzurkh,kg,5000.0
2021-04-14,"Apple, Fuji",Bumbugur,kg,6000.0
2021-04-14,"Apple, Fuji",Emart,kg,
2021-04-14,"Apple, Fuji",Kharkhorin,kg,5500.0
2021-04-14,"Apple, Fuji",Khuchit Shonkhor,kg,4800.0
2021-04-14,"Apple, Fuji",Max/M Mart,kg,5200.0
2021-04-14,"Apple, Fuji",Mercury/Ikh Nayad,kg,5000.0
2021-04-14,"Apple, Fuji",Nomin,kg,4699.0
2021-04-14,"Apple, Fuji",Orgil,kg,
2021-04-14,"Apple, Fuji",Sansar,kg,6300.0
2021-04-14,"Apple, Fuji",Saruul,kg,
2021-04-14,"Apple, Fuji",Tavan Erdene,kg,5000.0
2021-04-14,Atar Brand Bread,Bars,each,1300.0
2021-04-14,Atar Brand Bread,Bayanzurkh,each,1300.0
2021-04-14,Atar Brand Bread,Bumbugur,each,1300.0
2021-04-14,Atar Brand Bread,Emart,each,1310.0
2021-04-14,Atar Brand Bread,Kharkhorin,each,1300.0
2021-04-14,Atar Brand Bread,Khuchit Shonkhor,each,1300.0
2021-04-14,Atar Brand Bread,Max/M Mart,each,1220.0
2021-04-14,Atar Brand Bread,Mercury/Ikh Nayad,each,1300.0
2021-04-14,Atar Brand Bread,Nomin,each,1199.0
2021-04-14,Atar Brand Bread,Orgil,each,1200.0
2021-04-14,Atar Brand Bread,Sansar,each,1320.0
2021-04-14,Atar Brand Bread,Saruul,each,1300.0
2021-04-14,Atar Brand Bread,Tavan Erdene,each,1300.0
2021-04-14,Beef Boneless,Bars,kg,15500.0
2021-04-14,Beef Boneless,Bayanzurkh,kg,14800.0
2021-04-14,Beef Boneless,Bumbugur,kg,15500.0
2021-04-14,Beef Boneless,Emart,kg,18800.0
2021-04-14,Beef Boneless,Kharkhorin,kg,14800.0
2021-04-14,Beef Boneless,Khuchit Shonkhor,kg,14500.0
2021-04-14,Beef Boneless,Max/M Mart,kg,15500.0
2021-04-14,Beef Boneless,Mercury/Ikh Nayad,kg,17500.0
2021-04-14,Beef Boneless,Nomin,kg,15999.0
2021-04-14,Beef Boneless,Orgil,kg,
2021-04-14,Beef Boneless,Sansar,kg,
2021-04-14,Beef Boneless,Saruul,kg,17500.0
2021-04-14,Beef Boneless,Tavan Erdene,kg,16800.0
2021-04-14,Beef w/Bones,Bars,kg,14000.0
2021-04-14,Beef w/Bones,Bayanzurkh,kg,13500.0
2021-04-14,Beef w/Bones,Bumbugur,kg,13500.0
2021-04-14,Beef w/Bones,Emart,kg,15800.0
2021-04-14,Beef w/Bones,Kharkhorin,kg,12800.0
2021-04-14,Beef w/Bones,Khuchit Shonkhor,kg,13000.0
2021-04-14,Beef w/Bones,Max/M Mart,kg,11500.0
2021-04-14,Beef w/Bones,Mercury/Ikh Nayad,kg,15500.0
2021-04-14,Beef w/Bones,Nomin,kg,13999.0
2021-04-14,Beef w/Bones,Orgil,kg,
2021-04-14,Beef w/Bones,Sansar,kg,
2021-04-14,Beef w/Bones,Saruul,kg,15500.0
2021-04-14,Beef w/Bones,Tavan Erdene,kg,14000.0
2021-04-14,"Beet, Mongolian",Bars,kg,2500.0
2021-04-14,"Beet, Mongolian",Bayanzurkh,kg,3000.0
2021-04-14,"Beet, Mongolian",Bumbugur,kg,2500.0
2021-04-14,"Beet, Mongolian",Emart,kg,
2021-04-14,"Beet, Mongolian",Kharkhorin,kg,2500.0
2021-04-14,"Beet, Mongolian",Khuchit Shonkhor,kg,2500.0
2021-04-14,"Beet, Mongolian",Max/M Mart,kg,
2021-04-14,"Beet, Mongolian",Mercury/Ikh Nayad,kg,2500.0
2021-04-14,"Beet, Mongolian",Nomin,kg,
2021-04-14,"Beet, Mongolian",Orgil,kg,
2021-04-14,"Beet, Mongolian",Sansar,kg,
2021-04-14,"Beet, Mongolian",Saruul,kg,3500.0
2021-04-14,"Beet, Mongolian",Tavan Erdene,kg,2500.0
2021-04-14,Brown Bread,Bars,300 g,1200.0
2021-04-14,Brown Bread,Bayanzurkh,300 g,1200.0
2021-04-14,Brown Bread,Bumbugur,300 g,1200.0
2021-04-14,Brown Bread,Emart,300 g,1220.0
2021-04-14,Brown Bread,Kharkhorin,300 g,1200.0
2021-04-14,Brown Bread,Khuchit Shonkhor,300 g,1200.0
2021-04-14,Brown Bread,Max/M Mart,300 g,1260.0
2021-04-14,Brown Bread,Mercury/Ikh Nayad,300 g,1200.0
2021-04-14,Brown Bread,Nomin,300 g,1269.0
2021-04-14,Brown Bread,Orgil,300 g,1210.0
2021-04-14,Brown Bread,Sansar,300 g,1210.0
2021-04-14,Brown Bread,Saruul,300 g,1250.0
2021-04-14,Brown Bread,Tavan Erdene,300 g,1200.0
2021-04-14,"Butter, Suu LTD",Bars,kg,4400.0
2021-04-14,"Butter, Suu LTD",Bayanzurkh,kg,4500.0
2021-04-14,"Butter, Suu LTD",Bumbugur,kg,
2021-04-14,"Butter, Suu LTD",Emart,kg,
2021-04-14,"Butter, Suu LTD",Kharkhorin,kg,
2021-04-14,"Butter, Suu LTD",Khuchit Shonkhor,kg,4000.0
2021-04-14,"Butter, Suu LTD",Max/M Mart,kg,4180.0
2021-04-14,"Butter, Suu LTD",Mercury/Ikh Nayad,kg,4500.0
2021-04-14,"Butter, Suu LTD",Nomin,kg,4179.0
2021-04-14,"Butter, Suu LTD",Orgil,kg,4180.0
2021-04-14,"Butter, Suu LTD",Sansar,kg,
2021-04-14,"Butter, Suu LTD",Saruul,kg,
2021-04-14,"Butter, Suu LTD",Tavan Erdene,kg,
2021-04-14,"Cabbage, Mongolian",Bars,kg,2500.0
2021-04-14,"Cabbage, Mongolian",Bayanzurkh,kg,3000.0
2021-04-14,"Cabbage, Mongolian",Bumbugur,kg,2000.0
2021-04-14,"Cabbage, Mongolian",Emart,kg,1600.0
2021-04-14,"Cabbage, Mongolian",Kharkhorin,kg,2500.0
2021-04-14,"Cabbage, Mongolian",Khuchit Shonkhor,kg,2500.0
2021-04-14,"Cabbage, Mongolian",Max/M Mart,kg,
2021-04-14,"Cabbage, Mongolian",Mercury/Ikh Nayad,kg,2000.0
2021-04-14,"Cabbage, Mongolian",Nomin,kg,1649.0
2021-04-14,"Cabbage, Mongolian",Orgil,kg,1500.0
2021-04-14,"Cabbage, Mongolian",Sansar,kg,1880.0
2021-04-14,"Cabbage, Mongolian",Saruul,kg,2500.0
2021-04-14,"Cabbage, Mongolian",Tavan Erdene,kg,2500.0
2021-04-14,"Carrot, Mongolian",Bars,kg,1500.0
2021-04-14,"Carrot, Mongolian",Bayanzurkh,kg,1500.0
2021-04-14,"Carrot, Mongolian",Bumbugur,kg,1500.0
2021-04-14,"Carrot, Mongolian",Emart,kg,1080.0
2021-04-14,"Carrot, Mongolian",Kharkhorin,kg,1500.0
2021-04-14,"Carrot, Mongolian",Khuchit Shonkhor,kg,1500.0
2021-04-14,"Carrot, Mongolian",Max/M Mart,kg,1600.0
2021-04-14,"Carrot, Mongolian",Mercury/Ikh Nayad,kg,2000.0
2021-04-14,"Carrot, Mongolian",Nomin,kg,1399.0
2021-04-14,"Carrot, Mongolian",Orgil,kg,1500.0
2021-04-14,"Carrot, Mongolian",Sansar,kg,1500.0
2021-04-14,"Carrot, Mongolian",Saruul,kg,2000.0
2021-04-14,"Carrot, Mongolian",Tavan Erdene,kg,1800.0
2021-04-14,"Egg, Russian",Bars,each,400.0
2021-04-14,"Egg, Russian",Bayanzurkh,each,420.0
2021-04-14,"Egg, Russian",Bumbugur,each,450.0
2021-04-14,"Egg, Russian",Emart,each,440.0
2021-04-14,"Egg, Russian",Kharkhorin,each,480.0
2021-04-14,"Egg, Russian",Khuchit Shonkhor,each,410.0
2021-04-14,"Egg, Russian",Max/M Mart,each,470.0
2021-04-14,"Egg, Russian",Mercury/Ikh Nayad,each,420.0
2021-04-14,"Egg, Russian",Nomin,each,499.0
2021-04-14,"Egg, Russian",Orgil,each,420.0
2021-04-14,"Egg, Russian",Sansar,each,500.0
2021-04-14,"Egg, Russian",Saruul,each,450.0
2021-04-14,"Egg, Russian",Tavan Erdene,each,460.0
2021-04-14,Goat Meat w/Bones,Bars,kg,
2021-04-14,Goat Meat w/Bones,Bayanzurkh,kg,
2021-04-14,Goat Meat w/Bones,Bumbugur,kg,
2021-04-14,Goat Meat w/Bones,Emart,kg,
2021-04-14,Goat Meat w/Bones,Kharkhorin,kg,9500.0
2021-04-14,Goat Meat w/Bones,Khuchit Shonkhor,kg,10500.0
2021-04-14,Goat Meat w/Bones,Max/M Mart,kg,
2021-04-14,Goat Meat w/Bones,Mercury/Ikh Nayad,kg,
2021-04-14,Goat Meat w/Bones,Nomin,kg,
2021-04-14,Goat Meat w/Bones,Orgil,kg,
2021-04-14,Goat Meat w/Bones,Sansar,kg,
2021-04-14,Goat Meat w/Bones,Saruul,kg,
2021-04-14,Goat Meat w/Bones,Tavan Erdene,kg,
2021-04-14,"Gree Tea, Georgia",Bars,kg,1600.0
2021-04-14,"Gree Tea, Georgia",Bayanzurkh,kg,1600.0
2021-04-14,"Gree Tea, Georgia",Bumbugur,kg,1600.0
2021-04-14,"Gree Tea, Georgia",Emart,kg,1450.0
2021-04-14,"Gree Tea, Georgia",Kharkhorin,kg,1500.0
2021-04-14,"Gree Tea, Georgia",Khuchit Shonkhor,kg,1600.0
2021-04-14,"Gree Tea, Georgia",Max/M Mart,kg,1630.0
2021-04-14,"Gree Tea, Georgia",Mercury/Ikh Nayad,kg,
2021-04-14,"Gree Tea, Georgia",Nomin,kg,1469.0
2021-04-14,"Gree Tea, Georgia",Orgil,kg,1600.0
2021-04-14,"Gree Tea, Georgia",Sansar,kg,1660.0
2021-04-14,"Gree Tea, Georgia",Saruul,kg,
2021-04-14,"Gree Tea, Georgia",Tavan Erdene,kg,1600.0
2021-04-14,Horse Meat w/Bones,Bars,kg,
2021-04-14,Horse Meat w/Bones,Bayanzurkh,kg,13500.0
2021-04-14,Horse Meat w/Bones,Bumbugur,kg,12000.0
2021-04-14,Horse Meat w/Bones,Emart,kg,
